detalle_id,pedido_id,producto_id,cantidad,precio_lista,precio_unitario,costo_unitario,descuento_aplicado,cliente_id,fecha_pedido,canal_venta,medio_pago,tipo_envio,estado_pedido,costo_envio_linea
3547,2472,21,1,20.7,20.7,8.12,0.0,1180,2024-12-17,Online,Transferencia,Entrega Express,Entregado,7.06
2398,2482,6,1,977.5,977.5,681.61,0.0,507,2024-12-17,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
1648,2485,22,1,25.3,25.3,10.29,0.0,87,2024-12-17,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
1630,2486,30,1,11.5,11.5,4.67,0.0,74,2024-12-17,Online,Tarjeta de Credito,Entrega Estandar,Cancelado,0.0
1616,2479,27,2,36.8,36.8,14.56,0.0,62,2024-12-17,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1615,2479,46,1,9.2,9.2,3.65,0.0,62,2024-12-17,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2171,2481,28,1,63.25,63.25,25.38,0.0,363,2024-12-17,Online,Tarjeta de Credito,Entrega Estandar,Entregado,7.88
2024,2476,38,1,40.25,40.25,16.18,0.0,271,2024-12-17,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
2399,2482,8,1,322.0,322.0,231.87,0.0,507,2024-12-17,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
3154,2475,47,1,20.7,20.7,8.37,0.0,973,2024-12-17,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
2611,2473,24,1,13.8,13.8,5.41,0.0,637,2024-12-17,Online,Transferencia,Entrega Estandar,Entregado,6.85
3133,2478,34,1,33.35,33.35,13.17,0.0,958,2024-12-17,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2544,2477,42,1,36.8,34.96,14.65,0.05,586,2024-12-17,Online,Transferencia,Entrega Estandar,Entregado,7.47
2750,2484,25,1,32.2,32.2,12.83,0.0,738,2024-12-17,Online,Tarjeta de Credito,Entrega Estandar,Entregado,8.18
2725,2480,50,1,46.0,46.0,18.13,0.0,725,2024-12-17,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
3288,2495,39,1,13.8,13.8,5.59,0.0,1034,2024-12-18,Fisico,Tarjeta de Debito,Retiro en Tienda,Devuelto,0.0
2356,2490,25,1,32.2,32.2,12.74,0.0,465,2024-12-18,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2665,2492,19,2,103.5,103.5,41.05,0.0,672,2024-12-18,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
3013,2498,33,2,17.25,17.25,6.76,0.0,909,2024-12-18,Online,Transferencia,Entrega Estandar,Entregado,7.11
3289,2495,22,1,25.3,25.3,10.19,0.0,1034,2024-12-18,Fisico,Tarjeta de Debito,Retiro en Tienda,Devuelto,0.0
3287,2495,44,1,18.4,16.56,7.26,0.1,1034,2024-12-18,Fisico,Tarjeta de Debito,Retiro en Tienda,Devuelto,0.0
2552,2496,32,1,20.7,20.7,8.11,0.0,586,2024-12-18,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
3282,2494,42,1,36.8,36.8,14.59,0.0,1029,2024-12-18,Online,Tarjeta de Credito,Entrega Estandar,Entregado,7.22
3244,2493,9,1,460.0,437.0,242.96,0.05,1011,2024-12-18,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2744,2488,35,1,46.0,46.0,18.23,0.0,731,2024-12-18,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
2745,2488,23,1,40.25,40.25,15.81,0.0,731,2024-12-18,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
2097,2489,38,1,40.25,40.25,16.05,0.0,332,2024-12-18,Online,Tarjeta de Credito,Entrega Estandar,Entregado,8.09
2040,2487,45,1,11.5,11.5,4.6,0.0,280,2024-12-18,Online,Tarjeta de Credito,Entrega Estandar,Entregado,6.91
2492,2497,28,2,63.25,63.25,25.04,0.0,559,2024-12-18,Online,Transferencia,Entrega Estandar,Entregado,6.87
3414,2491,50,1,46.0,46.0,18.05,0.0,1094,2024-12-18,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2942,2506,45,1,11.5,11.5,4.59,0.0,865,2024-12-19,Online,Transferencia,Entrega Estandar,Entregado,4.57
2598,2507,32,1,20.7,20.7,8.23,0.0,628,2024-12-19,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
3383,2499,29,1,18.4,18.4,7.22,0.0,1082,2024-12-19,Online,Transferencia,Entrega Estandar,Entregado,8.25
1557,2514,41,1,51.75,51.75,20.44,0.0,26,2024-12-19,Online,Transferencia,Entrega Estandar,Cancelado,0.0
3100,2510,40,1,32.2,32.2,12.87,0.0,941,2024-12-19,Online,Transferencia,Entrega Estandar,Entregado,3.52
3129,2502,18,1,28.75,28.75,11.3,0.0,954,2024-12-19,Online,Tarjeta de Credito,Entrega Estandar,Entregado,7.92
1558,2514,17,1,34.5,34.5,13.97,0.0,26,2024-12-19,Online,Transferencia,Entrega Estandar,Cancelado,0.0
2898,2503,14,1,747.5,710.12,529.88,0.05,850,2024-12-19,Online,Tarjeta de Credito,Entrega Estandar,Entregado,11.84
2899,2503,22,1,25.3,25.3,10.07,0.0,850,2024-12-19,Online,Tarjeta de Credito,Entrega Estandar,Entregado,11.84
2773,2500,9,1,460.0,460.0,243.3,0.0,759,2024-12-19,Online,Tarjeta de Credito,Entrega Estandar,Entregado,19.34
2918,2505,25,1,32.2,32.2,12.98,0.0,858,2024-12-19,Online,Transferencia,Entrega Estandar,Entregado,7.67
2900,2503,11,1,92.0,92.0,48.56,0.0,850,2024-12-19,Online,Tarjeta de Credito,Entrega Estandar,Entregado,11.84
3101,2510,44,1,18.4,18.4,7.31,0.0,941,2024-12-19,Online,Transferencia,Entrega Estandar,Entregado,3.52
3470,2501,29,1,18.4,18.4,7.29,0.0,1114,2024-12-19,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1677,2512,5,1,1840.0,1840.0,1322.02,0.0,111,2024-12-19,Online,Tarjeta de Credito,Entrega Estandar,Entregado,31.7
2943,2506,23,1,40.25,40.25,15.95,0.0,865,2024-12-19,Online,Transferencia,Entrega Estandar,Entregado,4.57
1713,2509,24,1,13.8,13.8,5.61,0.0,122,2024-12-19,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1714,2509,45,1,11.5,11.5,4.59,0.0,122,2024-12-19,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2539,2511,29,1,18.4,18.4,7.23,0.0,583,2024-12-19,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
3324,2508,40,1,32.2,32.2,12.93,0.0,1051,2024-12-19,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
3221,2513,31,1,9.2,9.2,3.68,0.0,1009,2024-12-19,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
3212,2504,25,1,32.2,30.59,12.67,0.05,1004,2024-12-19,Online,Tarjeta de Credito,Entrega Estandar,Devuelto,8.1
1840,2517,24,1,13.8,13.8,5.61,0.0,192,2024-12-20,Online,Transferencia,Entrega Estandar,Entregado,8.42
1818,2523,38,1,40.25,40.25,15.92,0.0,171,2024-12-20,Online,Tarjeta de Credito,Entrega Express,Entregado,4.44
1817,2523,31,1,9.2,9.2,3.65,0.0,171,2024-12-20,Online,Tarjeta de Credito,Entrega Express,Entregado,4.44
2855,2516,25,1,32.2,32.2,13.07,0.0,830,2024-12-20,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
3462,2519,9,1,460.0,460.0,243.98,0.0,1111,2024-12-20,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
3267,2524,7,1,805.0,805.0,572.83,0.0,1019,2024-12-20,Online,Tarjeta de Credito,Entrega Estandar,Entregado,29.04
2449,2530,39,1,13.8,13.8,5.4,0.0,531,2024-12-20,Online,Tarjeta de Credito,Entrega Estandar,Cancelado,0.0
2029,2522,33,1,17.25,16.39,6.95,0.05,274,2024-12-20,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
2602,2518,29,1,18.4,16.56,7.2,0.1,635,2024-12-20,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1919,2515,29,2,18.4,18.4,7.41,0.0,222,2024-12-20,Online,Tarjeta de Credito,Entrega Estandar,Entregado,6.91
1573,2521,23,1,40.25,40.25,15.83,0.0,35,2024-12-20,Online,Transferencia,Entrega Estandar,Entregado,8.77
3408,2520,43,2,63.25,63.25,25.61,0.0,1094,2024-12-20,Online,Transferencia,Entrega Estandar,Entregado,6.82
3222,2528,7,1,805.0,805.0,569.09,0.0,1009,2024-12-20,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
2073,2531,9,1,460.0,460.0,246.58,0.0,308,2024-12-20,Online,Tarjeta de Credito,Entrega Estandar,Entregado,18.43
1661,2529,26,1,51.75,51.75,20.94,0.0,102,2024-12-20,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
3223,2528,18,1,28.75,28.75,11.57,0.0,1009,2024-12-20,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
3449,2525,31,2,9.2,8.28,3.73,0.1,1103,2024-12-20,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1756,2527,28,2,63.25,63.25,25.61,0.0,132,2024-12-20,Online,Tarjeta de Debito,Entrega Estandar,Cancelado,0.0
2657,2526,7,1,805.0,805.0,573.59,0.0,664,2024-12-20,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1654,2536,29,1,18.4,18.4,7.4,0.0,97,2024-12-21,Online,Transferencia,Entrega Estandar,Entregado,4.51
2477,2538,40,1,32.2,32.2,12.73,0.0,548,2024-12-21,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1655,2536,37,1,25.3,25.3,10.16,0.0,97,2024-12-21,Online,Transferencia,Entrega Estandar,Entregado,4.51
2026,2537,21,1,20.7,18.63,8.37,0.1,271,2024-12-21,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
2025,2537,47,1,20.7,20.7,8.28,0.0,271,2024-12-21,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
3254,2534,49,1,33.35,33.35,13.53,0.0,1016,2024-12-21,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2779,2539,39,2,13.8,13.11,5.43,0.05,759,2024-12-21,Online,Tarjeta de Credito,Entrega Estandar,Entregado,7.25
1551,2532,7,1,805.0,805.0,567.7,0.0,21,2024-12-21,Online,Tarjeta de Credito,Entrega Estandar,Entregado,35.51
2781,2540,35,1,46.0,43.7,18.31,0.05,759,2024-12-21,Online,Transferencia,Entrega Estandar,Entregado,7.48
2661,2535,24,1,13.8,13.8,5.43,0.0,667,2024-12-21,Online,Transferencia,Entrega Estandar,Entregado,6.96
2685,2533,45,1,11.5,11.5,4.67,0.0,690,2024-12-21,Online,Tarjeta de Debito,Entrega Estandar,Entregado,8.8
2500,2554,29,2,18.4,18.4,7.49,0.0,562,2024-12-22,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
3010,2549,23,1,40.25,40.25,16.32,0.0,902,2024-12-22,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2286,2546,47,2,20.7,20.7,8.38,0.0,407,2024-12-22,Online,Tarjeta de Debito,Entrega Estandar,Entregado,8.97
1699,2542,1,1,1610.0,1610.0,1069.94,0.0,116,2024-12-22,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
3321,2544,35,1,46.0,46.0,18.5,0.0,1046,2024-12-22,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
2501,2554,32,1,20.7,20.7,8.28,0.0,562,2024-12-22,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
2197,2555,43,2,63.25,63.25,25.28,0.0,376,2024-12-22,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
3195,2547,11,1,92.0,92.0,49.54,0.0,996,2024-12-22,Online,Tarjeta de Credito,Entrega Estandar,Entregado,8.19
1803,2553,13,1,1265.0,1265.0,887.4,0.0,166,2024-12-22,Online,Tarjeta de Credito,Entrega Estandar,Entregado,15.55
1804,2553,16,1,17.25,17.25,6.85,0.0,166,2024-12-22,Online,Tarjeta de Credito,Entrega Estandar,Entregado,15.55
2709,2551,16,1,17.25,17.25,6.85,0.0,713,2024-12-22,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2973,2552,38,1,40.25,40.25,16.2,0.0,887,2024-12-22,Online,Tarjeta de Credito,Entrega Estandar,Entregado,7.4
2357,2541,44,1,18.4,17.48,7.34,0.05,466,2024-12-22,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2799,2550,25,2,32.2,32.2,12.83,0.0,785,2024-12-22,Online,Tarjeta de Credito,Entrega Estandar,Entregado,6.92
2456,2548,15,1,69.0,69.0,49.46,0.0,538,2024-12-22,Online,Tarjeta de Credito,Entrega Estandar,Entregado,3.8
1698,2542,49,1,33.35,31.68,13.4,0.05,116,2024-12-22,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
3561,2545,13,1,1265.0,1265.0,889.45,0.0,1184,2024-12-22,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
1700,2542,13,1,1265.0,1265.0,894.48,0.0,116,2024-12-22,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2455,2548,27,1,36.8,33.12,14.93,0.1,538,2024-12-22,Online,Tarjeta de Credito,Entrega Estandar,Entregado,3.8
1697,2542,4,1,402.5,382.37,269.02,0.05,116,2024-12-22,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2931,2543,22,2,25.3,25.3,10.15,0.0,863,2024-12-22,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2474,2567,31,1,9.2,9.2,3.67,0.0,542,2024-12-23,Online,Tarjeta de Credito,Entrega Estandar,Entregado,8.83
3362,2564,4,1,402.5,402.5,272.65,0.0,1076,2024-12-23,Online,Transferencia,Entrega Estandar,Entregado,15.22
3054,2568,47,1,20.7,20.7,8.35,0.0,923,2024-12-23,Online,Tarjeta de Credito,Entrega Estandar,Entregado,4.22
1664,2565,49,2,33.35,33.35,13.13,0.0,108,2024-12-23,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
3233,2561,48,1,17.25,17.25,6.75,0.0,1010,2024-12-23,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
3055,2568,12,1,287.5,287.5,154.36,0.0,923,2024-12-23,Online,Tarjeta de Credito,Entrega Estandar,Entregado,4.22
1788,2563,14,1,747.5,747.5,523.62,0.0,161,2024-12-23,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
3363,2564,2,1,1380.0,1242.0,910.93,0.1,1076,2024-12-23,Online,Transferencia,Entrega Estandar,Entregado,15.22
3056,2568,10,1,51.75,51.75,27.18,0.0,923,2024-12-23,Online,Tarjeta de Credito,Entrega Estandar,Entregado,4.22
1706,2560,39,1,13.8,13.11,5.56,0.05,121,2024-12-23,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
3474,2557,49,1,33.35,30.01,13.35,0.1,1116,2024-12-23,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
1839,2559,34,2,33.35,33.35,13.54,0.0,192,2024-12-23,Online,Tarjeta de Debito,Entrega Estandar,Entregado,8.74
3234,2561,25,1,32.2,32.2,12.79,0.0,1010,2024-12-23,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
3525,2558,18,1,28.75,28.75,11.32,0.0,1165,2024-12-23,Online,Tarjeta de Debito,Entrega Express,Devuelto,6.82
2511,2562,42,1,36.8,34.96,14.64,0.05,569,2024-12-23,Online,Tarjeta de Credito,Entrega Estandar,Cancelado,0.0
3232,2561,27,1,36.8,36.8,14.71,0.0,1010,2024-12-23,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
2823,2556,27,1,36.8,36.8,14.56,0.0,806,2024-12-23,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
3473,2557,19,2,103.5,103.5,41.78,0.0,1116,2024-12-23,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
2195,2566,25,1,32.2,32.2,12.73,0.0,376,2024-12-23,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
3471,2572,36,1,20.7,20.7,8.42,0.0,1114,2024-12-24,Online,Tarjeta de Credito,Entrega Estandar,Entregado,8.69
1927,2573,46,1,9.2,9.2,3.64,0.0,228,2024-12-24,Online,Tarjeta de Credito,Entrega Estandar,Devuelto,9.09
3410,2574,18,2,28.75,28.75,11.53,0.0,1094,2024-12-24,Online,Tarjeta de Credito,Entrega Estandar,Entregado,7.17
2712,2569,2,1,1380.0,1380.0,902.72,0.0,713,2024-12-24,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
3149,2571,17,2,34.5,34.5,13.81,0.0,965,2024-12-24,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
3148,2571,40,1,32.2,32.2,12.72,0.0,965,2024-12-24,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
2713,2569,13,1,1265.0,1265.0,895.57,0.0,713,2024-12-24,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2674,2570,18,1,28.75,28.75,11.58,0.0,682,2024-12-24,Online,Transferencia,Entrega Express,Cancelado,0.0
3554,2581,14,1,747.5,747.5,525.73,0.0,1182,2024-12-25,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1890,2583,2,1,1380.0,1380.0,908.72,0.0,212,2024-12-25,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
2859,2577,47,1,20.7,20.7,8.23,0.0,834,2024-12-25,Online,Tarjeta de Credito,Entrega Estandar,Entregado,8.33
2545,2580,2,1,1380.0,1380.0,910.1,0.0,586,2024-12-25,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2546,2580,13,1,1265.0,1265.0,883.9,0.0,586,2024-12-25,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2548,2586,5,1,1840.0,1840.0,1331.13,0.0,586,2024-12-25,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2549,2586,8,1,322.0,322.0,230.8,0.0,586,2024-12-25,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2999,2589,44,2,18.4,18.4,7.43,0.0,893,2024-12-25,Online,Tarjeta de Credito,Entrega Estandar,Cancelado,0.0
2696,2588,22,1,25.3,25.3,10.23,0.0,710,2024-12-25,Online,Transferencia,Entrega Estandar,Entregado,8.87
3555,2581,6,1,977.5,977.5,697.86,0.0,1182,2024-12-25,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2909,2587,5,1,1840.0,1840.0,1310.15,0.0,853,2024-12-25,Online,Tarjeta de Credito,Entrega Express,Entregado,55.02
3412,2585,2,1,1380.0,1380.0,903.53,0.0,1094,2024-12-25,Online,Tarjeta de Credito,Entrega Estandar,Entregado,31.03
2752,2575,3,1,690.0,690.0,455.33,0.0,741,2024-12-25,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2753,2575,31,1,9.2,9.2,3.74,0.0,741,2024-12-25,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2754,2575,13,1,1265.0,1265.0,911.15,0.0,741,2024-12-25,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2763,2584,44,1,18.4,18.4,7.29,0.0,750,2024-12-25,Online,Tarjeta de Credito,Entrega Express,Entregado,8.64
3423,2578,48,1,17.25,17.25,6.94,0.0,1096,2024-12-25,Online,Tarjeta de Credito,Entrega Estandar,Entregado,8.28
3424,2578,1,1,1610.0,1610.0,1079.69,0.0,1096,2024-12-25,Online,Tarjeta de Credito,Entrega Estandar,Entregado,8.28
3425,2578,40,1,32.2,32.2,12.63,0.0,1096,2024-12-25,Online,Tarjeta de Credito,Entrega Estandar,Entregado,8.28
3426,2578,4,1,402.5,402.5,264.4,0.0,1096,2024-12-25,Online,Tarjeta de Credito,Entrega Estandar,Entregado,8.28
2114,2576,16,1,17.25,17.25,6.91,0.0,338,2024-12-25,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2046,2582,35,1,46.0,46.0,18.51,0.0,283,2024-12-25,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
1915,2579,8,1,322.0,305.9,225.01,0.05,216,2024-12-25,Online,Tarjeta de Credito,Entrega Estandar,Entregado,12.55
2776,2596,39,1,13.8,13.8,5.53,0.0,759,2024-12-26,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
3404,2597,2,1,1380.0,1380.0,929.24,0.0,1094,2024-12-26,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
2242,2590,22,2,25.3,25.3,9.92,0.0,395,2024-12-26,Online,Transferencia,Entrega Estandar,Entregado,3.66
2390,2591,47,1,20.7,20.7,8.34,0.0,495,2024-12-26,Online,Tarjeta de Credito,Entrega Estandar,Entregado,8.07
3405,2597,40,1,32.2,32.2,12.65,0.0,1094,2024-12-26,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
3406,2597,4,1,402.5,402.5,263.19,0.0,1094,2024-12-26,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
1606,2594,33,1,17.25,17.25,6.93,0.0,54,2024-12-26,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2777,2596,32,2,20.7,20.7,8.35,0.0,759,2024-12-26,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
2243,2590,26,1,51.75,51.75,20.25,0.0,395,2024-12-26,Online,Transferencia,Entrega Estandar,Entregado,3.66
2778,2596,21,1,20.7,20.7,8.4,0.0,759,2024-12-26,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
3184,2592,35,1,46.0,46.0,18.6,0.0,987,2024-12-26,Online,Tarjeta de Credito,Entrega Estandar,Entregado,9.16
3437,2595,50,2,46.0,46.0,18.49,0.0,1102,2024-12-26,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
3187,2593,5,1,1840.0,1840.0,1304.73,0.0,990,2024-12-26,Online,Tarjeta de Credito,Entrega Estandar,Entregado,34.36
2553,2609,1,1,1610.0,1449.0,1072.71,0.1,587,2024-12-27,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
3323,2598,20,1,13.8,13.11,5.41,0.05,1050,2024-12-27,Online,Transferencia,Entrega Estandar,Entregado,8.11
2550,2599,30,1,11.5,11.5,4.62,0.0,586,2024-12-27,Online,Tarjeta de Credito,Entrega Estandar,Entregado,7.14
1766,2607,21,2,20.7,20.7,8.15,0.0,141,2024-12-27,Online,Tarjeta de Credito,Entrega Estandar,Entregado,3.47
2554,2609,37,1,25.3,22.77,10.22,0.1,587,2024-12-27,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1753,2608,26,1,51.75,51.75,20.82,0.0,132,2024-12-27,Online,Tarjeta de Credito,Entrega Estandar,Entregado,2.53
1765,2607,18,1,28.75,28.75,11.56,0.0,141,2024-12-27,Online,Tarjeta de Credito,Entrega Estandar,Entregado,3.47
1754,2608,16,1,17.25,17.25,6.9,0.0,132,2024-12-27,Online,Tarjeta de Credito,Entrega Estandar,Entregado,2.53
1914,2610,17,1,34.5,34.5,13.98,0.0,216,2024-12-27,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
2364,2606,14,1,747.5,747.5,537.95,0.0,470,2024-12-27,Online,Tarjeta de Credito,Entrega Estandar,Entregado,29.93
2954,2602,50,1,46.0,46.0,18.47,0.0,868,2024-12-27,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
3451,2601,18,2,28.75,28.75,11.66,0.0,1109,2024-12-27,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
3176,2605,42,1,36.8,36.8,14.75,0.0,983,2024-12-27,Online,Tarjeta de Credito,Entrega Estandar,Entregado,8.9
2853,2600,40,1,32.2,32.2,12.85,0.0,826,2024-12-27,Online,Tarjeta de Credito,Entrega Estandar,Entregado,3.67
2854,2600,35,1,46.0,46.0,18.38,0.0,826,2024-12-27,Online,Tarjeta de Credito,Entrega Estandar,Entregado,3.67
2507,2603,38,1,40.25,36.22,15.95,0.1,565,2024-12-27,Online,Tarjeta de Debito,Entrega Estandar,Entregado,8.72
2413,2604,9,1,460.0,437.0,245.76,0.05,520,2024-12-27,Online,Transferencia,Entrega Estandar,Entregado,18.07
1755,2608,45,2,11.5,11.5,4.52,0.0,132,2024-12-27,Online,Tarjeta de Credito,Entrega Estandar,Entregado,2.53
2660,2615,25,1,32.2,28.98,12.6,0.1,667,2024-12-28,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
3173,2617,11,1,92.0,92.0,49.35,0.0,983,2024-12-28,Online,Transferencia,Entrega Estandar,Entregado,4.08
1801,2613,12,1,287.5,287.5,153.23,0.0,164,2024-12-28,Online,Tarjeta de Credito,Entrega Estandar,Entregado,10.5
2708,2618,7,1,805.0,805.0,563.64,0.0,713,2024-12-28,Online,Transferencia,Entrega Estandar,Entregado,36.9
1599,2612,26,2,51.75,49.16,20.33,0.05,48,2024-12-28,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
2070,2614,16,1,17.25,17.25,7.01,0.0,300,2024-12-28,Online,Transferencia,Entrega Estandar,Entregado,7.97
3172,2617,15,1,69.0,69.0,49.76,0.0,983,2024-12-28,Online,Transferencia,Entrega Estandar,Entregado,4.08
3566,2611,24,1,13.8,13.8,5.41,0.0,1185,2024-12-28,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
3565,2611,16,2,17.25,17.25,6.91,0.0,1185,2024-12-28,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
1757,2619,19,1,103.5,103.5,40.99,0.0,132,2024-12-28,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
2974,2616,29,1,18.4,16.56,7.37,0.1,887,2024-12-28,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
3177,2621,22,2,25.3,25.3,10.0,0.0,983,2024-12-29,Online,Transferencia,Entrega Estandar,Entregado,8.52
3178,2622,31,1,9.2,9.2,3.66,0.0,983,2024-12-29,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
3128,2620,48,2,17.25,17.25,6.85,0.0,953,2024-12-29,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1778,2625,32,1,20.7,20.7,8.26,0.0,151,2024-12-29,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
2088,2627,29,1,18.4,18.4,7.42,0.0,323,2024-12-29,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
1548,2623,20,2,13.8,13.11,5.5,0.05,12,2024-12-29,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
1917,2624,37,1,25.3,25.3,9.93,0.0,217,2024-12-29,Online,Tarjeta de Credito,Entrega Estandar,Entregado,8.11
3479,2628,31,1,9.2,9.2,3.74,0.0,1125,2024-12-29,Online,Transferencia,Entrega Estandar,Entregado,7.44
1609,2626,24,1,13.8,12.42,5.45,0.1,58,2024-12-29,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
2126,2637,50,1,46.0,43.7,18.58,0.05,341,2024-12-30,Online,Tarjeta de Credito,Entrega Estandar,Entregado,7.05
3432,2635,50,1,46.0,46.0,18.49,0.0,1100,2024-12-30,Online,Tarjeta de Debito,Entrega Estandar,Cancelado,0.0
